MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Longitude,Latitude,Country,State,City
350606,4,2.6,1.9,35614,4.4,-118.0,34.0,India,Delhi,Rohini
531497,0,2.1,1.4,59842,2.5,-118.0,34.0,India,Kerala,Kozhikode
628665,23,3.0,1.1,23161,2.3,-118.0,34.0,India,Uttar Pradesh,Lucknow
864089,29,4.0,3.4,51770,3.4,-118.0,34.0,India,Maharashtra,Pune
735920,45,2.2,1.4,89867,2.5,-118.0,34.0,India,Karnataka,Mysuru
226124,2,5.1,3.8,31882,2.9,-118.0,34.0,India,West Bengal,Durgapur
378067,20,1.8,1.0,22274,2.3,-118.0,34.0,India,Gujarat,Ahmedabad
677295,24,4.6,3.0,36080,3.9,-118.0,34.0,India,Tamil Nadu,Chennai
211147,47,4.8,2.4,94731,2.7,-118.0,34.0,India,Kerala,Kochi
976176,5,2.5,1.8,6905,3.9,-118.0,34.0,India,Uttar Pradesh,Varanasi
634404,50,2.4,1.0,14878,4.7,-118.0,34.0,India,West Bengal,Durgapur
100481,31,4.5,1.3,69047,2.8,-118.0,34.0,India,Karnataka,Mysuru
767751,23,5.9,1.9,21351,3.6,-118.0,34.0,India,Kerala,Thiruvananthapuram
761531,18,4.0,3.2,23971,2.3,-118.0,34.0,India,Kerala,Thiruvananthapuram
137967,12,5.0,1.1,32367,3.2,-118.0,34.0,India,Telangana,Warangal
783121,33,4.6,3.7,8162,2.1,-118.0,34.0,India,Tamil Nadu,Madurai
198881,4,3.5,2.6,47147,5.0,-118.0,34.0,India,Kerala,Kozhikode
279652,31,5.0,2.7,78475,4.9,-118.0,34.0,India,Uttar Pradesh,Varanasi
294788,40,3.2,1.9,47127,4.4,-118.0,34.0,India,Telangana,Hyderabad
975498,43,4.3,2.7,41096,3.4,-118.0,34.0,India,Gujarat,Vadodara
623639,21,1.6,1.1,82458,5.2,-118.0,34.0,India,Karnataka,Hubli
783896,34,5.9,4.4,37912,2.9,-118.0,34.0,India,Tamil Nadu,Chennai
911495,28,3.8,2.7,82271,4.8,-118.0,34.0,India,Uttar Pradesh,Varanasi
858356,11,2.1,1.4,58222,2.3,-118.0,34.0,India,Rajasthan,Jaipur
707127,12,1.9,1.0,95578,3.5,-118.0,34.0,India,Delhi,New Delhi
372892,42,3.4,1.6,38646,2.5,-118.0,34.0,India,Delhi,Dwarka
439643,46,4.6,2.7,31423,6.0,-118.0,34.0,India,Gujarat,Surat
457623,34,5.1,3.7,43092,3.1,-118.0,34.0,India,Kerala,Kozhikode
173689,19,1.6,1.0,90558,3.9,-118.0,34.0,India,Tamil Nadu,Chennai
408092,15,2.7,1.9,80927,4.2,-118.0,34.0,India,Uttar Pradesh,Lucknow
455584,22,2.8,1.2,7069,5.4,-118.0,34.0,India,Karnataka,Mysuru
551170,1,3.6,2.6,76461,3.2,-118.0,34.0,India,Gujarat,Vadodara
401578,41,4.0,2.0,64655,2.8,-118.0,34.0,India,Gujarat,Surat
488646,16,5.7,2.9,73417,4.6,-118.0,34.0,India,Karnataka,Mysuru
672090,32,4.7,3.4,19836,2.9,-118.0,34.0,India,Kerala,Kochi
108907,30,2.4,1.5,68709,5.3,-118.0,34.0,India,Tamil Nadu,Coimbatore
932986,35,3.1,1.4,40593,5.7,-118.0,34.0,India,Gujarat,Ahmedabad
571772,19,4.9,1.8,83818,4.9,-118.0,34.0,India,Gujarat,Surat
734548,42,5.3,4.5,19510,4.4,-118.0,34.0,India,Karnataka,Bengaluru
253533,0,1.7,1.0,44627,4.9,-118.0,34.0,India,Kerala,Kozhikode
501997,8,3.9,3.1,76544,4.5,-118.0,34.0,India,West Bengal,Kolkata
735859,36,2.9,1.8,19762,4.3,-118.0,34.0,India,Karnataka,Hubli
837860,50,4.6,2.3,46196,3.3,-118.0,34.0,India,West Bengal,Howrah
381984,18,5.1,4.5,88373,3.5,-118.0,34.0,India,Kerala,Kochi
759042,30,5.4,2.6,96636,3.6,-118.0,34.0,India,Tamil Nadu,Coimbatore
358208,34,2.1,1.5,20819,2.7,-118.0,34.0,India,Gujarat,Vadodara
684177,41,4.9,4.0,49191,3.7,-118.0,34.0,India,Uttar Pradesh,Lucknow
969363,46,2.9,1.7,62248,5.5,-118.0,34.0,India,Kerala,Thiruvananthapuram
582047,1,3.3,1.2,41454,4.3,-118.0,34.0,India,Delhi,Dwarka
455089,2,4.5,3.1,64850,2.4,-118.0,34.0,India,Telangana,Hyderabad
224809,1,2.0,1.3,24770,4.6,-118.0,34.0,India,West Bengal,Howrah
395458,9,2.7,1.3,38049,2.3,-118.0,34.0,India,Tamil Nadu,Coimbatore
630190,39,2.7,2.1,93292,4.4,-118.0,34.0,India,Uttar Pradesh,Lucknow
582183,34,3.0,1.6,66874,4.7,-118.0,34.0,India,Gujarat,Ahmedabad
258438,43,3.3,2.1,51416,2.1,-118.0,34.0,India,Karnataka,Hubli
312772,25,3.9,2.6,96138,5.9,-118.0,34.0,India,Uttar Pradesh,Kanpur
156645,17,3.4,1.4,13003,5.8,-118.0,34.0,India,Gujarat,Surat
955206,3,4.0,3.1,53106,3.1,-118.0,34.0,India,Uttar Pradesh,Kanpur
952300,20,3.4,2.5,65749,5.6,-118.0,34.0,India,Rajasthan,Udaipur
907620,15,2.1,1.4,4698,3.6,-118.0,34.0,India,Delhi,Dwarka
694300,32,2.1,1.2,48371,2.0,-118.0,34.0,India,Gujarat,Vadodara
809283,19,2.7,1.8,14812,3.0,-118.0,34.0,India,Maharashtra,Mumbai
273489,5,5.7,4.4,4376,5.6,-118.0,34.0,India,Maharashtra,Pune
823231,15,2.2,1.2,76928,2.0,-118.0,34.0,India,West Bengal,Kolkata
221111,0,5.7,1.4,92179,4.7,-118.0,34.0,India,Delhi,Rohini
987012,3,2.7,1.4,68225,2.4,-118.0,34.0,India,Karnataka,Mysuru
107679,13,2.9,2.2,62326,5.1,-118.0,34.0,India,West Bengal,Kolkata
214989,13,5.1,2.9,48420,3.4,-118.0,34.0,India,Uttar Pradesh,Lucknow
322112,47,5.0,1.9,60717,2.5,-118.0,34.0,India,Tamil Nadu,Madurai
200815,50,4.3,2.1,46095,3.7,-118.0,34.0,India,Delhi,Dwarka
336374,19,5.6,1.1,24091,3.5,-118.0,34.0,India,Kerala,Kochi
268210,33,4.0,2.9,62839,3.9,-118.0,34.0,India,Rajasthan,Jaipur
483416,10,5.4,1.0,75900,4.0,-118.0,34.0,India,Uttar Pradesh,Kanpur
482332,11,4.4,2.8,71712,3.2,-118.0,34.0,India,Maharashtra,Nagpur
955035,9,4.6,2.5,43443,3.1,-118.0,34.0,India,Rajasthan,Jodhpur
233548,35,2.6,1.3,85626,3.0,-118.0,34.0,India,Telangana,Nizamabad
350913,46,3.2,1.5,43816,5.8,-118.0,34.0,India,Uttar Pradesh,Lucknow
479386,6,3.7,2.5,25035,4.8,-118.0,34.0,India,Delhi,Dwarka
746076,31,2.4,1.4,69706,2.9,-118.0,34.0,India,Gujarat,Ahmedabad
336245,22,2.4,1.4,68779,2.6,-118.0,34.0,India,West Bengal,Howrah
113106,41,5.1,3.1,90641,3.0,-118.0,34.0,India,Gujarat,Vadodara
396103,12,5.8,5.2,36648,6.0,-118.0,34.0,India,Delhi,Rohini
579186,13,2.1,1.3,87650,3.1,-118.0,34.0,India,Telangana,Warangal
774270,35,3.5,2.6,82129,4.2,-118.0,34.0,India,Telangana,Hyderabad
702981,6,4.0,2.6,98450,2.1,-118.0,34.0,India,Rajasthan,Jodhpur
728582,4,4.3,2.3,69958,2.0,-118.0,34.0,India,Kerala,Kochi
225618,41,4.0,2.0,62366,4.5,-118.0,34.0,India,Tamil Nadu,Chennai
743651,2,5.6,1.6,2714,4.2,-118.0,34.0,India,Karnataka,Mysuru
430021,30,4.2,1.5,52085,4.4,-118.0,34.0,India,Gujarat,Vadodara
615325,25,3.1,1.9,28486,4.0,-118.0,34.0,India,Delhi,Dwarka
920741,23,3.0,1.6,85417,3.0,-118.0,34.0,India,Kerala,Thiruvananthapuram
967459,24,5.9,4.1,20007,5.2,-118.0,34.0,India,Uttar Pradesh,Kanpur
751203,23,3.8,3.1,56423,3.6,-118.0,34.0,India,Telangana,Hyderabad
759540,47,2.8,1.7,99093,3.5,-118.0,34.0,India,Kerala,Kozhikode
639009,12,4.1,1.8,99506,5.7,-118.0,34.0,India,Delhi,Dwarka
875527,27,5.9,2.1,53168,4.5,-118.0,34.0,India,Gujarat,Vadodara
596490,2,4.6,2.8,39266,5.6,-118.0,34.0,India,Rajasthan,Udaipur
970375,48,2.6,1.2,24211,2.7,-118.0,34.0,India,Maharashtra,Nagpur
551824,1,1.8,1.2,72723,5.8,-118.0,34.0,India,Gujarat,Surat
105244,49,5.0,4.3,33290,3.8,-118.0,34.0,India,Kerala,Kozhikode
512926,46,4.9,1.3,57018,5.0,-118.0,34.0,India,Uttar Pradesh,Varanasi
770320,46,4.0,2.1,17542,4.2,-118.0,34.0,India,Kerala,Thiruvananthapuram
129220,30,2.5,2.0,95761,4.7,-118.0,34.0,India,Gujarat,Ahmedabad
111717,11,5.2,1.5,93601,4.0,-118.0,34.0,India,Karnataka,Hubli
123161,18,2.8,1.2,56081,2.1,-118.0,34.0,India,Tamil Nadu,Madurai
963734,23,5.9,1.6,3619,3.1,-118.0,34.0,India,Kerala,Kochi
716174,25,2.2,1.6,3403,2.6,-118.0,34.0,India,Gujarat,Ahmedabad
615673,40,3.2,2.0,37157,2.2,-118.0,34.0,India,Tamil Nadu,Coimbatore
959751,9,5.9,2.7,71437,4.4,-118.0,34.0,India,Gujarat,Ahmedabad
606157,11,5.4,4.5,40202,2.5,-118.0,34.0,India,Uttar Pradesh,Varanasi
271742,36,1.7,1.2,80753,4.8,-118.0,34.0,India,Rajasthan,Udaipur
138469,37,3.9,1.9,30417,4.6,-118.0,34.0,India,Rajasthan,Jodhpur
120043,29,4.0,1.3,7419,4.4,-118.0,34.0,India,Karnataka,Mysuru
596094,25,2.8,1.3,63165,5.1,-118.0,34.0,India,Delhi,Rohini
562717,16,3.0,1.3,18377,3.8,-118.0,34.0,India,Karnataka,Bengaluru
186503,20,1.8,1.1,36790,4.4,-118.0,34.0,India,Uttar Pradesh,Varanasi
969562,29,2.0,1.4,32132,5.7,-118.0,34.0,India,Uttar Pradesh,Varanasi
472426,21,2.7,1.7,56928,4.0,-118.0,34.0,India,Telangana,Nizamabad
971879,32,2.7,1.4,87540,2.5,-118.0,34.0,India,Telangana,Nizamabad
201938,32,2.3,1.1,17140,2.7,-118.0,34.0,India,Kerala,Kochi
455201,43,2.8,2.3,83952,4.2,-118.0,34.0,India,Kerala,Thiruvananthapuram
895936,14,2.2,1.6,6112,3.4,-118.0,34.0,India,West Bengal,Durgapur
791646,22,4.8,3.0,5650,2.2,-118.0,34.0,India,Maharashtra,Nagpur
198200,20,5.5,2.7,96934,4.4,-118.0,34.0,India,Karnataka,Bengaluru
818247,6,3.6,2.0,41536,4.3,-118.0,34.0,India,Telangana,Nizamabad
104905,7,2.5,1.6,16591,5.1,-118.0,34.0,India,Delhi,Dwarka
194210,16,1.8,1.3,15304,4.6,-118.0,34.0,India,Karnataka,Mysuru
249207,3,4.3,3.2,88477,4.0,-118.0,34.0,India,Uttar Pradesh,Varanasi
733892,9,1.7,1.2,70072,3.6,-118.0,34.0,India,Telangana,Nizamabad
341916,32,3.5,2.8,92209,5.1,-118.0,34.0,India,Maharashtra,Nagpur
164397,8,1.6,1.0,44923,3.1,-118.0,34.0,India,Telangana,Hyderabad
903904,39,5.4,1.6,82035,5.9,-118.0,34.0,India,Gujarat,Ahmedabad
468247,32,3.9,2.0,80865,2.8,-118.0,34.0,India,Telangana,Warangal
130096,14,4.1,3.3,15897,2.2,-118.0,34.0,India,Tamil Nadu,Coimbatore
598727,16,2.3,1.5,36539,5.4,-118.0,34.0,India,Gujarat,Vadodara
776858,15,3.2,2.4,27507,4.4,-118.0,34.0,India,Gujarat,Ahmedabad
585045,10,3.7,1.6,58768,4.4,-118.0,34.0,India,Rajasthan,Jodhpur
641153,2,3.0,2.0,66006,4.6,-118.0,34.0,India,Kerala,Kochi
568213,34,3.7,1.5,41271,4.1,-118.0,34.0,India,Delhi,Rohini
337491,39,4.5,2.9,52333,3.8,-118.0,34.0,India,Karnataka,Mysuru
303941,40,5.7,4.4,97276,4.6,-118.0,34.0,India,Karnataka,Bengaluru
670168,50,5.0,4.2,53410,3.9,-118.0,34.0,India,Maharashtra,Nagpur
751650,44,4.2,1.1,18366,4.3,-118.0,34.0,India,Gujarat,Vadodara
789577,3,5.5,2.8,96523,3.0,-118.0,34.0,India,Telangana,Nizamabad
686539,30,5.6,2.8,58128,4.6,-118.0,34.0,India,Gujarat,Vadodara
319399,44,1.5,1.0,47791,5.8,-118.0,34.0,India,Tamil Nadu,Coimbatore
161424,27,2.0,1.2,50388,5.7,-118.0,34.0,India,Karnataka,Mysuru
499433,31,5.1,3.6,14788,3.2,-118.0,34.0,India,Tamil Nadu,Coimbatore
904422,50,3.2,1.7,17428,3.8,-118.0,34.0,India,Karnataka,Mysuru
487241,19,4.5,1.8,7220,5.7,-118.0,34.0,India,Tamil Nadu,Madurai
378152,34,1.6,1.0,59630,2.5,-118.0,34.0,India,Tamil Nadu,Madurai
615075,22,5.1,1.2,7463,4.8,-118.0,34.0,India,Rajasthan,Jaipur
348708,46,3.8,1.0,98504,3.2,-118.0,34.0,India,Delhi,Rohini
650889,10,3.7,2.9,70804,2.4,-118.0,34.0,India,Maharashtra,Pune
681075,1,3.4,1.5,53487,3.1,-118.0,34.0,India,Delhi,Dwarka
736688,10,4.0,2.5,97610,5.6,-118.0,34.0,India,Kerala,Kochi
568250,27,4.6,3.1,58554,5.9,-118.0,34.0,India,Delhi,Dwarka
970649,8,2.3,1.4,31038,4.2,-118.0,34.0,India,Telangana,Warangal
641465,1,4.0,2.1,82200,5.8,-118.0,34.0,India,Gujarat,Surat
639462,28,4.1,2.7,84335,5.7,-118.0,34.0,India,Karnataka,Hubli
769798,1,2.2,1.2,52230,5.8,-118.0,34.0,India,Uttar Pradesh,Kanpur
617564,14,1.7,1.2,70432,4.5,-118.0,34.0,India,Gujarat,Vadodara
978484,2,4.4,2.5,86496,4.4,-118.0,34.0,India,Kerala,Kozhikode
239707,45,5.8,2.8,94391,2.2,-118.0,34.0,India,Delhi,Dwarka
170841,29,5.9,1.8,55199,2.4,-118.0,34.0,India,West Bengal,Howrah
116345,37,4.1,1.9,18358,4.9,-118.0,34.0,India,Telangana,Hyderabad
955628,23,1.8,1.1,57713,2.4,-118.0,34.0,India,Telangana,Hyderabad
753294,9,5.3,1.9,76888,4.4,-118.0,34.0,India,Rajasthan,Jodhpur
433529,45,5.3,3.2,94386,3.7,-118.0,34.0,India,Karnataka,Mysuru
838318,41,3.5,2.1,59002,4.9,-118.0,34.0,India,Maharashtra,Pune
956897,35,3.8,3.2,87590,3.2,-118.0,34.0,India,Tamil Nadu,Chennai
827118,12,4.9,4.0,56750,2.3,-118.0,34.0,India,Delhi,Dwarka
329246,16,4.1,2.6,79598,3.2,-118.0,34.0,India,Kerala,Thiruvananthapuram
998254,38,3.2,1.9,33320,2.5,-118.0,34.0,India,Kerala,Kochi
183815,6,1.8,1.2,99245,3.8,-118.0,34.0,India,Gujarat,Ahmedabad
287465,0,2.5,1.1,16939,2.2,-118.0,34.0,India,Delhi,Rohini
752508,8,5.4,4.1,96296,5.9,-118.0,34.0,India,Karnataka,Bengaluru
147025,48,2.9,2.4,38650,5.6,-118.0,34.0,India,Karnataka,Bengaluru
959619,0,3.8,1.8,47270,5.2,-118.0,34.0,India,Maharashtra,Nagpur
806314,24,3.4,2.5,31601,3.8,-118.0,34.0,India,Karnataka,Mysuru
927824,18,5.7,4.2,63163,5.5,-118.0,34.0,India,West Bengal,Howrah
141674,49,1.7,1.2,99859,2.7,-118.0,34.0,India,Tamil Nadu,Madurai
933104,16,5.4,1.3,98055,5.8,-118.0,34.0,India,Delhi,Rohini
297171,28,3.8,2.5,32190,3.0,-118.0,34.0,India,Karnataka,Hubli
217789,1,5.1,2.7,74155,2.2,-118.0,34.0,India,Uttar Pradesh,Kanpur
783388,40,4.9,3.4,64053,4.8,-118.0,34.0,India,Maharashtra,Pune
669882,49,4.7,2.6,40030,5.2,-118.0,34.0,India,Tamil Nadu,Chennai
638167,1,5.0,1.3,37163,3.1,-118.0,34.0,India,Telangana,Hyderabad
179408,4,1.7,1.0,36315,5.7,-118.0,34.0,India,Karnataka,Hubli
941252,30,3.5,1.3,51786,3.3,-118.0,34.0,India,Kerala,Kozhikode
249975,40,2.8,1.5,89867,4.5,-118.0,34.0,India,Rajasthan,Jodhpur
747056,44,3.8,2.8,4434,3.8,-118.0,34.0,India,Rajasthan,Udaipur
861933,27,1.6,1.0,70752,4.3,-118.0,34.0,India,Kerala,Thiruvananthapuram
400916,45,4.9,3.0,5147,5.5,-118.0,34.0,India,Karnataka,Hubli
845795,24,4.9,1.9,28533,2.5,-118.0,34.0,India,West Bengal,Durgapur
143595,18,4.0,2.5,9670,3.9,-118.0,34.0,India,Tamil Nadu,Madurai
182197,44,4.1,1.9,43277,4.8,-118.0,34.0,India,Delhi,New Delhi
699507,12,4.8,2.2,52633,3.7,-118.0,34.0,India,Rajasthan,Jaipur
292028,35,4.2,3.4,27339,2.8,-118.0,34.0,India,Telangana,Warangal
432821,14,2.4,1.3,74689,4.2,-118.0,34.0,India,Maharashtra,Pune
754564,40,3.0,1.2,51137,2.7,-118.0,34.0,India,Kerala,Kozhikode
616840,15,2.1,1.1,74647,2.1,-118.0,34.0,India,Karnataka,Hubli
628176,30,3.2,1.9,1195,3.7,-118.0,34.0,India,Maharashtra,Nagpur
409689,12,1.9,1.1,40078,2.6,-118.0,34.0,India,Gujarat,Ahmedabad
806766,16,5.6,2.2,64704,3.3,-118.0,34.0,India,Rajasthan,Udaipur
517313,28,4.8,2.1,30198,2.5,-118.0,34.0,India,Gujarat,Vadodara
266208,1,1.7,1.0,88540,3.2,-118.0,34.0,India,West Bengal,Kolkata
815455,27,2.2,1.3,45778,4.3,-118.0,34.0,India,Delhi,Dwarka
959918,35,4.0,1.7,57063,2.1,-118.0,34.0,India,Uttar Pradesh,Lucknow
286612,35,2.2,1.3,62302,2.8,-118.0,34.0,India,Karnataka,Mysuru
951148,44,3.7,2.6,84288,5.7,-118.0,34.0,India,Tamil Nadu,Madurai
362178,33,4.4,1.8,45205,2.3,-118.0,34.0,India,West Bengal,Durgapur
146768,49,4.5,1.4,17426,3.5,-118.0,34.0,India,Delhi,Rohini
817917,31,5.0,3.2,23178,5.3,-118.0,34.0,India,Tamil Nadu,Coimbatore
400951,26,2.9,2.3,35659,2.3,-118.0,34.0,India,Uttar Pradesh,Varanasi
821103,17,2.1,1.6,21772,4.1,-118.0,34.0,India,Gujarat,Surat
528309,36,5.0,3.4,69900,4.5,-118.0,34.0,India,West Bengal,Durgapur
920180,30,2.1,1.3,89950,3.5,-118.0,34.0,India,Maharashtra,Mumbai
553182,42,4.6,2.8,94881,5.4,-118.0,34.0,India,Delhi,Rohini
233577,36,5.8,4.5,87930,4.5,-118.0,34.0,India,Maharashtra,Pune
771895,6,4.6,2.2,67353,2.4,-118.0,34.0,India,Uttar Pradesh,Varanasi
609351,41,1.8,1.3,7172,2.6,-118.0,34.0,India,Kerala,Kozhikode
347940,50,3.5,2.7,16669,3.0,-118.0,34.0,India,Tamil Nadu,Coimbatore
876937,22,3.5,2.5,67458,4.0,-118.0,34.0,India,West Bengal,Durgapur
113870,47,3.4,2.5,78960,2.1,-118.0,34.0,India,West Bengal,Durgapur
674772,8,2.4,1.7,2545,2.3,-118.0,34.0,India,Karnataka,Bengaluru
436145,15,2.4,1.7,73692,3.0,-118.0,34.0,India,Kerala,Thiruvananthapuram
300754,19,2.6,1.9,88956,3.5,-118.0,34.0,India,Rajasthan,Jaipur
862399,7,2.1,1.3,99965,4.4,-118.0,34.0,India,Tamil Nadu,Chennai
545147,32,5.3,3.5,63871,3.3,-118.0,34.0,India,Telangana,Hyderabad
938516,10,5.4,4.7,90294,2.5,-118.0,34.0,India,Rajasthan,Jodhpur
420125,10,2.4,1.7,61328,3.6,-118.0,34.0,India,Delhi,New Delhi
386746,28,5.2,4.5,37542,3.2,-118.0,34.0,India,Delhi,Dwarka
702614,48,4.3,1.3,40336,5.1,-118.0,34.0,India,Karnataka,Bengaluru
889150,12,2.8,1.5,18133,2.5,-118.0,34.0,India,Karnataka,Hubli
816979,40,2.5,1.7,92346,2.8,-118.0,34.0,India,Uttar Pradesh,Kanpur
144176,25,2.1,1.3,61541,3.1,-118.0,34.0,India,Karnataka,Hubli
957526,37,4.6,2.7,28037,4.1,-118.0,34.0,India,Telangana,Warangal
314810,33,4.5,3.3,5679,2.2,-118.0,34.0,India,Tamil Nadu,Chennai
458193,22,4.9,3.7,13201,5.4,-118.0,34.0,India,West Bengal,Kolkata
629025,47,3.4,1.9,68362,2.3,-118.0,34.0,India,Kerala,Thiruvananthapuram
561277,35,3.6,3.0,23411,4.1,-118.0,34.0,India,Telangana,Hyderabad
807851,13,4.7,4.2,69658,2.0,-118.0,34.0,India,Gujarat,Surat
146697,45,5.8,1.6,53732,2.9,-118.0,34.0,India,Telangana,Warangal
335224,25,4.7,1.8,37957,5.5,-118.0,34.0,India,Maharashtra,Mumbai
662220,41,5.3,2.0,90183,3.5,-118.0,34.0,India,Telangana,Nizamabad
528819,31,3.3,2.5,52188,2.2,-118.0,34.0,India,Telangana,Warangal
239752,48,3.1,1.1,72516,5.8,-118.0,34.0,India,Rajasthan,Jaipur
854798,11,4.2,1.3,86726,4.0,-118.0,34.0,India,Rajasthan,Jodhpur
447293,46,4.5,1.0,70595,4.6,-118.0,34.0,India,Tamil Nadu,Chennai
142727,12,3.2,2.6,15344,4.5,-118.0,34.0,India,Rajasthan,Jodhpur
745700,37,2.5,1.3,41589,2.5,-118.0,34.0,India,Tamil Nadu,Coimbatore
562067,21,2.5,1.6,93181,4.0,-118.0,34.0,India,Delhi,Rohini
537749,37,2.5,2.0,73310,2.5,-118.0,34.0,India,Uttar Pradesh,Varanasi
473515,29,2.3,1.5,52790,5.4,-118.0,34.0,India,Rajasthan,Udaipur
971368,13,3.4,1.9,70744,5.8,-118.0,34.0,India,Karnataka,Bengaluru
930542,6,3.9,1.9,90688,4.5,-118.0,34.0,India,Tamil Nadu,Chennai
905268,25,4.9,4.3,32867,5.7,-118.0,34.0,India,Maharashtra,Mumbai
853560,48,4.4,3.3,49360,5.4,-118.0,34.0,India,Karnataka,Mysuru
208224,1,4.2,1.8,33442,3.2,-118.0,34.0,India,Rajasthan,Udaipur
467642,43,4.0,1.1,32680,4.7,-118.0,34.0,India,Uttar Pradesh,Lucknow
475184,34,3.4,1.8,77262,3.3,-118.0,34.0,India,Kerala,Kochi
664360,31,4.7,3.2,85132,2.6,-118.0,34.0,India,Uttar Pradesh,Varanasi
173991,41,3.7,1.5,74243,5.2,-118.0,34.0,India,Tamil Nadu,Madurai
588429,42,4.9,2.4,39083,3.4,-118.0,34.0,India,West Bengal,Durgapur
785551,34,1.8,1.0,53490,4.0,-118.0,34.0,India,West Bengal,Kolkata
803174,9,3.1,1.2,39283,5.8,-118.0,34.0,India,Rajasthan,Jodhpur
833972,14,2.8,1.9,48312,3.7,-118.0,34.0,India,Karnataka,Mysuru
589650,0,4.6,1.4,94715,3.6,-118.0,34.0,India,Gujarat,Surat
999928,31,5.7,3.2,92546,3.8,-118.0,34.0,India,Uttar Pradesh,Varanasi
929719,45,1.5,1.0,36942,2.0,-118.0,34.0,India,Telangana,Nizamabad
743521,6,4.9,3.2,9550,4.9,-118.0,34.0,India,Tamil Nadu,Coimbatore
677605,19,2.8,2.1,3784,2.2,-118.0,34.0,India,Delhi,New Delhi
163710,7,5.4,4.7,20326,2.8,-118.0,34.0,India,Kerala,Thiruvananthapuram
398467,17,4.5,3.8,93310,4.2,-118.0,34.0,India,Gujarat,Vadodara
976505,46,1.6,1.1,8897,2.4,-118.0,34.0,India,Tamil Nadu,Chennai
408511,30,4.6,3.5,84645,5.8,-118.0,34.0,India,Karnataka,Mysuru
989032,25,4.1,1.7,35257,5.9,-118.0,34.0,India,Tamil Nadu,Madurai
289214,35,5.1,4.0,43783,5.7,-118.0,34.0,India,Karnataka,Hubli
900990,30,3.6,1.8,15172,3.2,-118.0,34.0,India,Uttar Pradesh,Kanpur
920410,1,4.4,2.2,92428,2.3,-118.0,34.0,India,Maharashtra,Pune
920402,21,4.1,1.7,54133,4.4,-118.0,34.0,India,Karnataka,Mysuru
901089,9,1.9,1.1,30835,3.0,-118.0,34.0,India,Uttar Pradesh,Varanasi
539284,13,1.7,1.1,31830,4.9,-118.0,34.0,India,Kerala,Kochi
908830,43,2.7,2.0,12597,3.1,-118.0,34.0,India,Uttar Pradesh,Kanpur
619980,30,3.6,2.8,58869,2.4,-118.0,34.0,India,West Bengal,Kolkata
991616,17,4.7,1.2,70838,3.9,-118.0,34.0,India,Gujarat,Ahmedabad
159952,41,2.1,1.1,86095,2.2,-118.0,34.0,India,Uttar Pradesh,Varanasi
939925,50,1.5,1.0,20185,4.0,-118.0,34.0,India,Uttar Pradesh,Kanpur
770097,39,3.7,1.7,51318,3.3,-118.0,34.0,India,Karnataka,Hubli
799425,6,5.8,4.7,64563,2.0,-118.0,34.0,India,Delhi,Rohini
665615,14,5.5,3.6,32086,3.1,-118.0,34.0,India,Uttar Pradesh,Kanpur
652903,38,2.9,2.0,72023,5.4,-118.0,34.0,India,Tamil Nadu,Chennai
302333,8,2.3,1.2,86577,4.4,-118.0,34.0,India,Telangana,Nizamabad
801705,12,2.3,1.0,47384,5.3,-118.0,34.0,India,West Bengal,Durgapur
104116,21,2.0,1.4,3206,4.5,-118.0,34.0,India,Rajasthan,Jodhpur
942832,15,6.0,2.3,70748,3.2,-118.0,34.0,India,Maharashtra,Pune
215360,4,3.4,1.8,68644,5.2,-118.0,34.0,India,West Bengal,Durgapur
791809,25,2.9,1.3,61468,2.4,-118.0,34.0,India,Gujarat,Ahmedabad
495692,48,3.6,1.6,77390,5.7,-118.0,34.0,India,Tamil Nadu,Madurai
136044,10,2.0,1.1,48226,4.9,-118.0,34.0,India,Kerala,Kochi
456557,36,5.4,3.2,99478,4.6,-118.0,34.0,India,Tamil Nadu,Coimbatore
731690,13,4.5,4.0,73179,3.7,-118.0,34.0,India,West Bengal,Howrah
791564,37,4.0,3.0,65120,4.2,-118.0,34.0,India,West Bengal,Kolkata
959672,21,5.3,1.2,14358,5.1,-118.0,34.0,India,Gujarat,Surat
842993,31,2.9,1.7,40334,3.7,-118.0,34.0,India,Tamil Nadu,Madurai
629845,41,5.0,4.0,67869,3.2,-118.0,34.0,India,Maharashtra,Pune
344454,17,4.2,1.3,15552,5.4,-118.0,34.0,India,Tamil Nadu,Madurai
793024,14,5.1,1.1,30165,2.0,-118.0,34.0,India,Kerala,Kozhikode
834473,32,3.5,2.5,67754,3.1,-118.0,34.0,India,Rajasthan,Jaipur
367266,50,4.5,1.6,59725,4.5,-118.0,34.0,India,Delhi,New Delhi
783896,7,4.3,1.6,21560,5.5,-118.0,34.0,India,Uttar Pradesh,Varanasi
961218,30,3.8,1.9,64791,4.4,-118.0,34.0,India,Delhi,Dwarka
768857,24,5.5,1.1,96605,2.0,-118.0,34.0,India,Kerala,Kochi
869968,33,3.6,2.4,25522,2.7,-118.0,34.0,India,Gujarat,Ahmedabad
382983,20,1.8,1.2,67838,3.7,-118.0,34.0,India,Kerala,Kochi
838155,35,4.7,2.2,64787,5.9,-118.0,34.0,India,Rajasthan,Jaipur
399793,39,3.8,1.3,94576,4.2,-118.0,34.0,India,Telangana,Hyderabad
544537,18,5.3,4.4,27102,5.8,-118.0,34.0,India,Uttar Pradesh,Lucknow
